KEY,English,Japanese,Korean,Russian,Español,Português,Français,Deutsch,Italiano
Language,English,日本人,한국의,русский,Español,Português,Français,Deutsch,Italiano
Flag,usa,japan,korea,russia,spain,brazil,france,deutch,italy
"First of all, to continue, [99FF66]press the QUICK PLAY button.[-]";"First of all, to continue, [99FF66]press the QUICK PLAY button.[-]";"まず、継続して、クイック再生ボタンを押してください。";"우선, 계속,  빠른 재생 버튼을 누릅니다. ";"в первую очередь, продолжать,  нажмите кнопку быстрого воспроизведения. ";"En primer lugar, [99FF66]presiona el botón JUEGO RÁPIDO[-] para continuar.";"Em primeiro lugar, para continuar, [99FF66], pressione o botão Quick Play. [-]";"Tout d'abord, pour continuer, [99FF66] appuyez sur le bouton PLAY QUICK. [-]";"Zunächst einmal, um fortzufahren, [99FF66] drücken Sie die QUICK PLAY-Taste. [-]";"Prima di tutto, per continuare, [99FF66] premere il tasto Quick Play. [-]"
Here's the barber selection screen. You can [99FF66]swipe[-] to check the other barbers.,"Here's the barber selection screen. You can [99FF66]swipe[-] to check the other barbers.";"ここでは床屋の選択画面です。 他の床屋をチェックするには、スワイプすることができます。";"여기 이발사 선택 화면입니다. 당신은  슬쩍 수 른 이발사을 확인합니다.";"вот экран выбора парикмахер. Вы можете  салфетки чтобы проверить другие парикмахеры.";"Esta es la pantalla de selección de peluquero. Haz [99FF66]swipe[-] para ver otros.";"Aqui está a tela de seleção de barbeiro. Você pode [99FF66] furto [-] para verificar os outros barbeiros.";"Voici l'écran de sélection de barbier. Vous pouvez [99FF66] glisser [-] pour vérifier les autres barbiers.";"Hier ist der Barbier-Auswahlbildschirm. Sie können [99FF66] swipe [-], um die anderen Friseuren zu überprüfen.";"Ecco la schermata di selezione barbiere. È possibile [99FF66] colpo [-] per controllare gli altri barbieri."
"Each barber has strength, speed and [99FF66]unique powers[-]. But at first, only one is unlocked.";"Each barber has strength, speed and [99FF66]unique powers[-]. But at first, only one is unlocked.";"各床屋は強さ、スピード、ユニークな権限を有する。しかし最初は、一つだけのロックが解除されます。";"각각의 이발사 강도, 속도,  독특한 능력을 가지고 하지만 처음에, 단 하나의 잠금이 해제됩니다.";"каждый парикмахер имеет силу, скорость и  уникальные способности но во-первых, только один разблокирована.";"Cada peluquero tiene fuerza, velocidad y [99FF66]poderes únicos[-]. Pero al principio, sólo uno está disponible.";"Cada barbeiro tem força, velocidade e [99FF66] poderes únicos [-]. Mas em primeiro lugar, apenas um é desbloqueado.";"Chaque coiffeur a la force, la vitesse et [99FF66] pouvoirs uniques [-]. Mais dans un premier temps, une seule est déverrouillé.";"Jeder Friseur hat Kraft, Schnelligkeit und [99FF66] einzigartige Kräfte [-]. Aber zunächst nur eine ist entsperrt.";"Ogni barbiere ha la forza, la velocità e la [99FF66] poteri unici [-]. Ma all'inizio, solo uno è sbloccato."
Go back to the first one and [99FF66]hire Jesse[-] by pressing the HIRE! button.,"Go back to the first one and [99FF66]hire Jesse[-] by pressing the HIRE! button.";"戻って最初の1に戻り、ジェシーを雇う - レンタルを押して！ボタン。";"첫 번째로 돌아가서  제씨의 고용 [을 -] 고용을 눌러! 버튼을 누릅니다.";"вернуться к первому и  нанять Джесси нажав на прокат! Кнопка.";"Vuelve al primero y contrata a Jesse presionando el botón CONTRATAR.";"Volte para o primeiro e [99FF66] contratar Jesse [-] pressionando o botão CONTRATAR.";"Retour à la première et [99FF66] embaucher Jesse [-] en appuyant sur la LOCATION! bouton.";"Gehen Sie zurück zu dem ersten und [99FF66] mieten Jesse [-] durch Drücken der HIRE! Taste.";"Tornate al primo e [99FF66] assumere Jesse [-] premendo il noleggio! Pulsante."
This is part of the [99FF66]History mode[-]. You can [99FF66]challenge[-] other barbershops in this city to unlock prizes.,"This is part of the [99FF66]History mode[-]. You can [99FF66]challenge[-] other barbershops in this city to unlock prizes.";"これは履歴モードの一部です。あなたは挑戦することができますこの都市の他の理髪店は、賞品のロックを解除します。";"이  이력 모드의 일부이다. 당신은  도전 할 수 이 도시의 다른 미용실은 상품을 잠금을 해제합니다.";"это часть  Режим истории Вы можете  вызов  Другие парикмахерские в этом городе, чтобы разблокировать призы.";"Esto pertenece al [99FF66]Modo Historia[-]. [99FF66]Reta[-] a otras peluquerías en la ciudad para desbloquear premios.";"Isso faz parte do modo [99FF66] Histórico [-]. Você pode [99FF66] desafiar [-] outros barbeiros nesta cidade, para desbloquear prêmios.";"Cela fait partie de la mode [99FF66] Histoire [-]. Vous pouvez [99FF66] Challenge [-] d'autres salons de coiffure dans cette ville pour déverrouiller prix.";"Dies ist Teil des [99FF66] Geschichte-Modus [-]. Sie können [99FF66] Herausforderung [-] andere Friseur in dieser Stadt, um Preise zu entsperren.";"Questo fa parte del modo [99FF66] Storia [-]. È possibile [99FF66] Sfida [-] altri parrucchiere in questa città per sbloccare premi."
Tap the [99FF66]red icon[-].,"Tap the [99FF66]red icon[-].";"赤のアイコンをタップします。";" 빨간색 아이콘 탭 을.";"Нажмите кнопку  красный значок ";"Toca el [99FF66]icono rojo[-].";"Toque no [99FF66] ícone vermelho [-].";"Appuyez sur le [99FF66] icône rouge [-].";"Tippen Sie auf die [99FF66] rotes Symbol [-].";"Toccare il [99FF66] icona rossa [-]."
"To win this challenge, you have to get 1000 points in one hour. You have 5 chances in this one.";"To win this challenge, you have to get 1000 points in one hour. You have 5 chances in this one.";"この挑戦に勝つために、あなたは1時間で1000ポイントを取得する必要があります。あなたはこの1つで5チャンスを持っている。";"이 도전을 이기기 위해, 당신은 한 시간 안에 1,000 포인트를 얻을 수있다. 이 하나에 5 기회를 가지고있다.";"чтобы выиграть этот вызов, вы должны получить 1000 очков в течение одного часа. у вас есть 5 шансы в этом.";"Para ganar tienes que lograr 1000 puntos en una hora. Tienes 5 oportunidades para lograrlo.";"Para vencer este desafio, você tem que ter 1000 pontos em uma hora. Você tem 5 chances para conseguir-lo";"Pour gagner ce défi, vous devez obtenir 1000 points en une heure. Vous avez cinq chances de celui-ci.";"Um dieser Herausforderung zu gewinnen, müssen Sie 1000 Punkte in einer Stunde erhalten. Sie haben 5 Chancen in dieser.";"Per vincere questa sfida, dovete ottenere 1000 punti in un'ora. Hai 5 possibilità in questo."
Tap the [99FF66]GO![-] button to accept the challenge.,"Tap the [99FF66]GO![-] button to accept the challenge.";"挑戦を受け入れるために、ボタン！ 行くをタップします。";"도전을 수락 버튼을!   이동을 누릅니다.";"Нажмите кнопку  идти - кнопку, чтобы принять вызов! .";"Toca el botón [99FF66]VAMOS![-] para aceptar el reto.";"Toque no [99FF66] GO [-] botão para aceitar o desafio!.";"Appuyez sur le [99FF66] GO [-] bouton pour accepter le défi!.";"Tippen Sie auf die [99FF66] GO! [-], Um die Herausforderung anzunehmen.";"Toccare il [99FF66] GO [-] pulsante per accettare la sfida!."
The challenge is [99FF66]on![-] Now you can see the time and points left to complete it.,"The challenge is [99FF66]on![-] Now you can see the time and points left to complete it.";"課題は、上のです！今、あなたがそれを完了するために残された時間との点を見ることができます。";"도전에 입니다! 금 당신이 그것을 완료하는 데 남은 시간과 지점을 볼 수 있습니다.";"Задача состоит в том  на теперь вы можете видеть время и точки влево, чтобы завершить его.";"El reto está [99FF66]aceptado![-]. Ahora puedes ver el tiempo y los puntos que quedan para completarlo.";"O desafio é [99FF66] on! [-] Agora você pode ver o tempo e os pontos deixados para completá-lo.";"Le défi est [99FF66] sur! [-] Maintenant, vous pouvez voir le temps et les points de gauche à compléter.";"Die Herausforderung besteht [99FF66] auf! [-] Jetzt können Sie die Zeit und Punkte übrig bleiben, es zu voll sehen.";"La sfida è [99FF66] on! [-] Ora è possibile vedere il tempo e punti a sinistra per completarlo."
Now press the [99FF66]Fight![-] button to start the game and beat the challenge!,"Now press the [99FF66]Fight![-] button to start the game and beat the challenge!";"今戦う押す！ボタンゲームを開始し、チャレンジをクリアしよう！";"이제  싸움을 눌러! 튼을 눌러 게임을 시작하고 도전을 이길 수 있습니다!";"Теперь нажмите  бороться! чтобы начать игру и избили вызов!";"Ahora presiona el botón [99FF66]Pelea![-] para comenzar el juego y completar el reto!";"Agora pressione a tecla [99FF66] Luta! [-] Para iniciar o jogo e vencer o desafio!";"Maintenant, appuyez sur la touche [99FF66] Fight! Bouton [-] pour démarrer le jeu et battre le défi!";"Jetzt drücken Sie die [99FF66] Kampf! [-], Um das Spiel zu starten und schlagen die Herausforderung!";"Ora premete il [99FF66] Combatti! [-] Per iniziare il gioco e battere la sfida!"
Cut [99FF66]all the hair[-] in the monsters before they get fully grown and attack you.,"Cut [99FF66]all the hair[-] in the monsters before they get fully grown and attack you.";"彼らは完全に成長し、あなたを攻撃し始める前に、モンスターにすべての髪をカット。";"잘라  모든 머리는 물에 그들은 완전히 공격 당신을 성장 도착하기 전에.";"сократить  все волосы  монстров, прежде чем они отрастут и атаковать вас.";"Corta [99FF66]todo el pelo[-] de los monstruos antes que crezca por completo y te ataquen.";"Corte [99FF66] todo o cabelo [-] dos monstros antes que eles cresçam totalmente e lhe ataquem";"Couper [99FF66] tous les cheveux [-] dans les monstres avant qu'ils ne deviennent entièrement développé et vous attaquer.";"Cut [99FF66] alle Haare [-] in der Monster, bevor sie ausgewachsen und die dich angreifen zu werden.";"Tagliare [99FF66] tutti i capelli [-] nei mostri prima di ottenere completamente cresciuto e vi attaccheranno."
[99FF66]Tap the screen[-] to cut. And [99FF66]tilt[-] your device to make Jesse circle Medusa's head.,"[99FF66]Tap the screen[-] to cut. And [99FF66]tilt[-] your device to make Jesse circle Medusa's head.";"画面をタップし、をカットする。ジェシーサークルメデューサの頭を作るためにあなたのデバイスを -  と傾ける。";" 화면 탭 [을 -] 잘라. 와  틸트 치가 제시 원 메두사의 머리를 만들기 위해.";" коснитесь экрана чтобы вырезать. и  наклона  устройство, чтобы сделать голову Джесси круг Медузы.";"[99FF66]Toca la pantalla[-] para cortar y gira tu dispositivo para que Jesse gire sobre Medusa.";"[99FF66] Toque na tela [-] para cortar. E [99FF66] inclinação [-] o dispositivo para fazer a cabeça de Jesse girar sobre a Medusa.";"[99FF66] Touchez l'écran [-] pour couper. Et [99FF66] inclinaison [-] votre appareil pour faire la tête de Jesse cercle Medusa.";"[99FF66] Berühren Sie den Bildschirm [-], um zu schneiden. Und [99FF66] Tilt [-] Sie Ihr Gerät mit Jesse Kreis Medusenhaupt zu machen.";"[99FF66] Toccare lo schermo [-] per tagliare. E [99FF66] tilt [-] il dispositivo per fare la testa di Jesse cerchio Medusa."
At the bottom you can activate your [99FF66]barber's powers[-]. Gain levels and upgrade your barber.,"At the bottom you can activate your [99FF66]barber's powers[-]. Gain levels and upgrade your barber.";"一番下にあなたがあなたの床屋の権限を有効にすることができます。レベルを獲得し、あなたの理髪師をアップグレードしてください。";"단에 당신은 당신의  이발사의 능력을 활성화 할 수 있습니다. 수준을 얻고 당신의 이발사를 업그레이드합니다.";"внизу вы можете активировать полномочия вашего  парикмахерские получать уровни и обновить парикмахера.";"En la parte de abajo puedes activar los [99FF66]poderes del peluquero[-]. Sube de nivel y mejora tu peluquero.";"Na parte inferior, você pode ativar seu poder [99FF66] barbeiro [-]. Ganhar níveis e atualizar o seu barbeiro.";"En bas, vous pouvez activer les pouvoirs de votre [99FF66] coiffure [-]. Gagner des niveaux et de mettre à jour votre coiffeur.";"[-] Am unteren Rand können Sie Ihre Kräfte [99FF66] Friseurs zu aktivieren. Gewinnen Sie Ebenen und aktualisieren Sie Ihren Friseur.";"In fondo è possibile attivare poteri vostro [99FF66] del barbiere [-]. Guadagno livelli e aggiornare il barbiere."
Try to get as far as you can [99FF66]Now[-].,"Try to get as far as you can [99FF66]Now[-].";"限りすることが今できる限り取得しよう。";"금까지 당신이 지금  할 수있는 얻을하려고합니다.";"попытаться получить как далеко, как вы можете  сейчас ";"Trata de llegar lo más lejos que puedas [99FF66]ahora[-].";"Tente chegar o mais longe que puder [99FF66] Agora [-].";"Essayez d'aller aussi loin que vous le pouvez [99FF66] Maintenant [-].";"Versuchen Sie, so weit wie möglich [99FF66] Jetzt erhalten [-].";"Cercare di ottenere il più possibile [99FF66] Ora [-]."
Awesome work! you had founded a hidden [99FF66]talent[-] sleeping inside of you.,"Awesome work! you had founded a hidden [99FF66]talent[-] sleeping inside of you.";"素晴らしい仕事！あなたの内側に眠っあなたは隠されたタレント設立した。";"멋진 작품! 당신은 숨겨진  재능 설립했다 [을 -] 당신의 내부에 자고.";"удивительная работа! Вы основал скрытый  талант пать внутри вас.";"Gran trabajo, creo que has encontrado un [99FF66]talento[-] escondido dentro de ti.";"Trabalho impressionante! Havia um [99FF66] talento [-] dormindo dentro de você.";"Travaux Awesome! vous aviez fondé une cachée [99FF66] talents [-] dormir à l'intérieur de vous.";"Awesome work! in dir schlafen Sie eine versteckte [99FF66] Talent gegründet hatte [-].";"Lavoro impressionante! si aveva fondato un nascosto [99FF66] talent [-] dorme dentro di te."
Up here you can check the [99FF66]score[-] and how much gold did you earn in [99FF66]this[-] game.,"Up here you can check the [99FF66]score[-] and how much gold did you earn in [99FF66]this[-] game.";"あなたはこのでどのくらいの金稼ぐなかったここまでのあなたはスコアを確認することができますゲーム。";"  얼마나 많은 금 적립 않았다 여기까지 당신은  점수를 확인할 수 있습니다  게임.";"здесь вы можете проверить  оценка  сколько золота вы заработали в  этого  игры.";"Aquí arriba puedes ver el [99FF66]puntaje[-] y cuánto oro ganaste en [99FF66]este[-] intento.";"Até aqui você pode verificar a [99FF66] pontuação [-] e quanto ouro que você ganha [99FF66] nesta [-] rodada.";"Jusqu'à ici, vous pouvez vérifier la [99FF66] marquer [-] et combien d'or avez-vous gagner dans [99FF66] ce Jeu[-].";"Hier oben können Sie überprüfen die [99FF66] punkten [-] und wie viel Gold haben Sie in [99FF66] dieses verdienen [-] Spiel.";"Quassù è possibile controllare il [99FF66] segnare [-] e quanto oro hai guadagnare in [99FF66] questo [-] gioco."
Here you can check your [99FF66]barber's status[-]. Upgrade your level or your powers to make them more [99FF66]effective[-].,"Here you can check your [99FF66]barber's status[-]. Upgrade your level or your powers to make them more [99FF66]effective[-].";"ここにあなたがあなたの床屋のステータスを確認することができますを。それらをより有効にするには、あなたのレベルやあなたの力をアップグレード。";"여기에 당신은 당신의  이발사의 상태를 확인 할 수 있습니다 [을 -]. 그들이 더 을 적용하기 위해 수준이나 능력을 업그레이드 할 수 있습니다.";"Здесь вы можете проверить свои  парикмахера состояния обновить уровень или свои полномочия, чтобы сделать их более  эффективным .";"Aquí está el [99FF66]estado de tu peluquero[-]. Mejora el nivel de los poderes para hacerlos más efectivos.";"Aqui você pode verificar o [99FF66] estado do seu barbeiro [-]. Atualize seu nível ou seus poderes para torná-los mais [99FF66] efetivo [-].";"Ici vous pouvez vérifier l'état de votre [99FF66] barbier [-]. Améliorez votre niveau ou vos pouvoirs pour les rendre plus [99FF66] efficace [-].";"Hier können Sie Ihre [99FF66] Barbierstatus überprüfen [-]. Rüsten Sie Ihr Niveau oder deine Kräfte, damit sie besser [99FF66] wirksam [-].";"Qui è possibile controllare il [99FF66] barbiere stato [-]. Aggiorna il tuo livello o tuoi poteri per renderli più [99FF66] efficace [-]."
The left one do a [99FF66]vertical cut[-] and the right one create a blizzard that [99FF66]slows the hair growing[-] for a while,"The left one do a [99FF66]vertical cut[-] and the right one create a blizzard that [99FF66]slows the hair growing[-] for a while";"左1 垂直カットないと右の1が成長髪を遅らせ、猛吹雪を作成しばらく";"오른쪽 하나는  성장하는 머리 속도가 느려 눈보라 생성 왼쪽 하나는  수직 절단 할 잠시 동안를";"Левая сделать  вертикальный разрез  правый создать метель, что  замедляет рост волос  в течение некоторого времени";"El de la izquierda hace un [99FF66]corte vertical[-] y el de la derecha, hace que [99FF66]el pelo crezca lento[-] por un tiempo.";"O da esquerda faz um [99FF66] corte vertical [-] e o da direita [99FF66] retarda o crescimento do cabelo [-] por um tempo";"Celui de gauche faire un [99FF66] découpe verticale [-] et celui de droite créer un blizzard qui [99FF66] ralentit la croissance des cheveux [-] pendant un certain temps";"Und die richtige schaffen ein Schneesturm, der [99FF66] verlangsamt die Haare wachsen[-]Der linke machen einen [99FF66] vertikalen Schnitt [-] für eine Weile";"Quello di sinistra fare un [99FF66] taglio verticale [-] e quello di destra creare una bufera di neve che [99FF66] rallenta la crescita dei capelli [-] per un po"
This is the [99FF66]missions[-] panel. Complete the missions and gain [99FF66]extra gold![-],"This is the [99FF66]missions[-] panel. Complete the missions and gain [99FF66]extra gold![-]";"パネルこれは、のミッションです。ミッションを完了し、余分な金を獲得！";"널이  임무입니다. 임무를 완료하고  여분의 금을 얻을! ";"это  представительств анель. завершить миссии и получить  дополнительное золото! ";"Este es el panel de [99FF66]misiones[-]. Completa las misiones para ganar [99FF66]oro extra![-]";"Este é o painel de [99FF66] missões [-]. Complete as missões e ganhe [99FF66] ouro extra! [-]";"Ce est le [99FF66] missions [-] panneau. Remplissez les missions et gagner [99FF66] or supplémentaire! [-]";"Dies ist die [99FF66] Missionen [-] Panel. Füllen Sie die Missionen und gewinnen [99FF66] zusätzliches Gold! [-]";"Questa è la [99FF66] missioni [-] del pannello. Completa le missioni e guadagnare [99FF66] oro in più! [-]"
"Now, press the [99FF66]continue[-] arrow to continue.";"Now, press the [99FF66]continue[-] arrow to continue.";"今、Enterキーを押して続ける矢印は続行します。";"지금 Enter 키를 눌러  계속 살표를 계속합니다.";"Теперь, нажмите  продолжать трелку.";"Ahora presiona la [99FF66]flecha[-] para continuar.";"Agora, pressione a [99FF66] seta [-] para continuar.";"Maintenant, appuyez sur la [99FF66] continuer [-] pour continuer.";"Jetzt drücken Sie die [99FF66] weiter [-], um fortzufahren.";"Ora, premere il tasto [99FF66] continua [-] freccia per continuare."
In here you can [99FF66]buy[-] things for your barbershop using the [99FF66]gold[-] that you earn in the game.,"In here you can [99FF66]buy[-] things for your barbershop using the [99FF66]gold[-] that you earn in the game.";"あなたがゲームで稼ぐことゴールドを使用して、あなたの理髪店のために何か -  を、ここでは、購入することができます。";"신이 게임에서 얻을 수있는  금을 사용하여 이발소 위해 물건  여기에 당신은  구입할 수 있습니다.";"Здесь вы можете  купить ещи для вашего парикмахерской с помощью клавиш  золото , что вы зарабатываете в игре.";"Aquí puedes [99FF66]comprar[-] cosas para tu peluquería usando [99FF66]oro[-] que hayas ganado.";"Aqui você pode [99FF66] comprar [-] coisas para a sua barbearia usando o ouro [99FF66] [-] que você ganhou no jogo.";"Ici vous pouvez [99FF66] acheter [-] choses pour votre salon de coiffure en utilisant l'or que vous gagnez dans le jeu.";"In Hier können Sie [99FF66] kaufen [-] Dinge für Ihre Friseurladen mit dem [99FF66] gold [-], dass Sie im Spiel zu verdienen.";"Qui è possibile [99FF66] acquistare [-] cose per il vostro barbershop utilizzando l'oro che si guadagna nel gioco."
[99FF66]Tilt[-] your device to turn the camera and [99FF66]swipe[-] to move around.,"[99FF66]Tilt[-] your device to turn the camera and [99FF66]swipe[-] to move around.";"チルト あなたのデバイスは、カメラとスワイプを回すために動き回る。";" 틸트 -] 장치가 카메라와 [99FF66] 강타를 켭니다 주위를 이동할 수 있습니다.";" наклона стройство, чтобы включить камеру и  салфетки , чтобы передвигаться.";"[99FF66]Gira[-] tu dispositivo para girar la cámara y haz [99FF66]swipe[-] para navegar.";"[99FF66] Gira [-] o dispositivo para ligar a câmera e [99FF66] faça clic [-] para navegar";"[99FF66] Tilt [-] votre appareil pour allumer l'appareil photo et [99FF66] glisser [-] pour se déplacer.";"[99FF66] Tilt [-] das Gerät, um die Kamera und [99FF66] Swipe Drehen Sie [-], um sich zu bewegen.";"[99FF66] Tilt [-] il dispositivo per accendere la fotocamera e [99FF66] colpo [-] per spostarsi."
Tap the button at the top to check the [99FF66]Store menu[-].,"Tap the button at the top to check the [99FF66]Store menu[-].";" 店舗メニューをチェックするために上部にあるボタンをタップします。";"저장 메뉴를 확인하기 위해 상단에있는 버튼을 누릅니다.";"нажмите на кнопку в верхней части, чтобы проверить  меню магазине ";"Toca el botón de arriba para ver el [99FF66]Menu de Tienda[-]";"Toque no botão na parte superior para verificar o [99FF66] menu Loja [-].";"Appuyez sur le bouton en haut de vérifier la [99FF66] Menu Store [-].";"Tippen Sie auf den Button oben zu überprüfen [99FF66] Shop Menü [-].";"Toccare il pulsante in alto per controllare la [99FF66] menu Store [-]."
"You can buy new windows, wallpapers, chairs, tables or floors. I have a [99FF66]gift[-] for you.";"You can buy new windows, wallpapers, chairs, tables or floors. I have a [99FF66]gift[-] for you.";"あなたが新しいウィンドウ、壁紙、椅子、テーブルや床を購入することができます。 あなたのために私はギフトがある。";"당신은 새 창, 배경 화면, 의자, 테이블이나 바닥을 구입할 수 있습니다. 난  선물이 을 당신을 위해.";"Вы можете купить новые окна, обои, стулья, столы и полы. У меня есть  подарок ля вас.";"Puedes comprar ventanas, muros, sillas, mesas o pisos. Tengo un [99FF66]regalo[-] para ti.";"Você pode comprar novas janelas, papéis de parede, cadeiras, mesas ou pisos. Eu tenho um [99FF66] presente [-] para você.";"Vous pouvez acheter de nouvelles fenêtres, fonds d'écran, des chaises, des tables ou des étages. Je ai un [99FF66] cadeau [-] pour vous.";"Sie können neue Fenster, Tapeten, Stühle, Tische oder Böden zu kaufen. Ich habe eine [99FF66] Geschenk [-] für Sie.";"È possibile acquistare nuove finestre, desktop, le sedie, tavoli o pavimenti. Ho un [99FF66] regalo [-] per voi."
"In the windows area, I had unlocked the 'Top Windows' [99FF66]Activate it[-] by tapping the [99FF66]Active[-] checkbox.";"In the windows area, I had unlocked the 'Top Windows' [99FF66]Activate it[-] by tapping the [99FF66]Active[-] checkbox.";" チェックボックス活性をタップして、ウィンドウ領域に、私はロックを解除した「トップの窓 'はそれをアクティブにする。";"크 박스  활성을 눌러  창 영역에서, 나는 '최고 창'이 활성화 잠금을 해제했다.";"в области окна, я отпер активировать 'Top окна "" его коснувшись  активную  флажок.";"En el área de ventanas, he desbloqueado las 'Ventanas Superiores'. Toca [99FF66]Activar[-] para activarlas.";"Na área de janelas, eu tinha desbloqueado as Janelas Top [99FF66] Ative-o [-] tocando no [99FF66] [].";"Dans le domaine des fenêtres, je avais déverrouillé le Top Windows ""[99FF66] Activez-[-] en appuyant sur le [99FF66] active [-] case.";"In der Windows-Umgebung hatte ich schloss die ""Top Windows [99FF66] Aktivieren Sie [-], indem Sie auf das [99FF66] Aktive [-] Kontrollkästchen.";"Nell'area finestre, avevo aperto la 'Top Windows' [99FF66] attivarlo [-] toccando il [99FF66] Attivo casella [-]."
Great job! remember that you can get more coins in the [99FF66]Store[-]. Have fun!,"Great job! remember that you can get more coins in the [99FF66]Store[-]. Have fun!";"素晴らしい仕事！ は、ストアに多くのコインを得ることができることを覚えている。楽しむ！";"훌륭한 일! 당신이  상점에서 더 많은 동전을 얻을 수 있다는 것을 기억 재미를!";"отличная работа! помните, что вы можете получить больше монет в  магазин веселиться!";"Gran trabajo! recuerda que puedes comprar más oro en la [99FF66]Tienda[-].";"Excelente trabalho! lembre-se que você pode obter mais moedas na [99FF66] Loja [-]. Divirta-se!";"Excellent travail! ne oubliez pas que vous pouvez obtenir plus de pièces dans le [99FF66] Magasin [-]. S'amuser!";"Gute Arbeit! denken Sie daran, dass Sie mehr Münzen in der [99FF66] Shop erhalten [-]. Spaß haben!";"Ottimo lavoro! ricorda che è possibile ottenere più monete nel [99FF66] Store [-]. Divertiti!"
"In here you can [99FF66]buy[-] things to improve the game, like new barbers, upgrades, objects or even [99FF66] More Gold[-].";"In here you can [99FF66]buy[-] things to improve the game, like new barbers, upgrades, objects or even [99FF66] More Gold[-].";"新しい理髪、アップグレード、オブジェクトあるいはより多くの金のようなゲームを改善するためのもの、ここでは、購入することができます。";"로운 이발사, 업그레이드, 객체 또는  더 많은 금과 같은 게임을 개선하기 위해 일  여기에 당신은  구입할 수 있습니다.";"Здесь вы можете  купить ещи, чтобы улучшить игру, как новые парикмахеров, обновления, объектов или даже  больше золота .";"Aquí puedes [99FF66]comprar[-] cosas para mejorar el juego, como nuevos peluqueros, mejoras, objetos e incluso [99FF66]Más Oro[-]";"Aqui você pode [99FF66] comprar [-] coisas para melhorar o jogo, como novos barbeiros, upgrades, objetos ou até mesmo [99FF66] Mais Ouro [-].";"Ici vous pouvez [99FF66] acheter [-] les choses pour améliorer le jeu, comme de nouveaux barbiers, les mises à niveau, des objets ou même [99FF66] More Gold [-].";"In Hier können Sie [99FF66] kaufen [-] Dinge, um das Spiel zu verbessern, wie neu Friseure, Upgrades, Gegenstände oder auch [99FF66] Mehr Gold [-].";"Qui è possibile [99FF66] acquistare [-] cose per migliorare il gioco, come nuovo barbieri, aggiornamenti, oggetti o anche [99FF66] More Gold [-]."
The [99FF66]Barbers panel[-] allow you to buy new barbers or upgrade your existing ones and their [99FF66]powers[-].,"The [99FF66]Barbers panel[-] allow you to buy new barbers or upgrade your existing ones and their [99FF66]powers[-].";"理髪パネルはを押して、新しい床屋を購入したり、既存のものとそれらのの力をアップグレードすることができます。";" 이발사 패널 [이 -] 로운 이발사를 구입하거나 기존과 의 능력을 업그레이드 할 수 있습니다.";" Панель парикмахеры озволит Вам приобрести новые парикмахеров или обновить существующие и их  полномочия .";"El [99FF66]panel Peluqueros[-] te permite comprar nuevos peluqueros o mejorar los que ya tienes o [99FF66]sus poderes[-].";"O [99FF66] painel barbeiros [-] permitem que você compre novos barbeiros ou atualizar seu já existentes e seus [99FF66] poderes [-].";"Le [99FF66] Barbiers panneau [-] vous permettent d'acheter de nouveaux barbiers ou mettre à jour vos existants et leurs [99FF66] pouvoirs [-].";"Die [99FF66] Barbers Panel [-] können Sie neue Barbiere Kauf oder ein Upgrade Ihrer bestehenden und ihre [99FF66] Kräfte [-].";"Il [99FF66] pannello Barbieri [-] permette di acquistare nuovi barbieri o aggiornare quelli esistenti e le loro [99FF66] poteri [-]."
Tap the [99FF66]Upgrades tab[-].,"Tap the [99FF66]Upgrades tab[-].";" アップグレード]タブをタップします。";" 업그레이드 탭을 누릅니다 을.";"Нажмите кнопку  на странице обновления ";"Toca el [99FF66]botón Mejoras[-].";"Toque no [99FF66] aba Upgrades [-].";"Appuyez sur le [99FF66] onglet Mises à niveau [-].";"Tippen Sie auf die [99FF66] Upgrades Registerkarte [-].";"Toccare il [99FF66] scheda Aggiornamenti [-]."
Reset Memory,"Reset Memory";"メモリをリセット";"리셋 메모리";"Сброс памяти";"Borrar Memoria";"Apagar memória";"Réinitialiser Mémoire";"Reset-Speicher";"Memory reset"
WARNING: This cannot be undone,"WARNING: This cannot be undone";"警告：これは元に戻すことはできません";"경고 :이 취소 할 수 없습니다";"Внимание: это не может быть отменено";"PELIGRO: Esto no se puede deshacer";"AVISO: Isto não se poderá desfazer";"AVERTISSEMENT: Ce ne peut être annulée";"WARNUNG: Dies kann nicht rückgängig gemacht werden";"ATTENZIONE: Questo non può essere annullata"
In this panel you can [99FF66]upgrade[-] the game to improve your performance.,"In this panel you can [99FF66]upgrade[-] the game to improve your performance.";"ゲームはあなたのパフォーマンスを向上させるために、このパネルでは、アップグレードすることができます。";"당신의 성능을 향상시킬 수있는 게임 - ​​[]이 패널에서는  업그레이드 할 수 있습니다.";"в этой панели вы можете  обновлению  игру, чтобы улучшить вашу производительность.";"En este panel puedes [99FF66]Mejorar[-] el juego para incrementar tu desempeño.";"Neste painel, você pode [99FF66] atualizar [-] o jogo para melhorar a sua performance.";"Dans ce panneau, vous pouvez [99FF66] améliorer [-] le jeu pour améliorer votre performance.";"In diesem Panel können Sie [99FF66] Upgrade [-] das Spiel, um Ihre Leistung zu verbessern.";"In questo pannello è possibile [99FF66] aggiornare [-] il gioco per migliorare le prestazioni."
